,brand,reviews_doRecommend,reviews_rating_score,reviews_text,reviews_title,review_rating
4014,Amazon,FALSE,3,Bought another one because first one stopped working. Seems to match the cheap price. Made cheaply.,Replacement,NEGATIVE
4015,Amazon,TRUE,3,"Lot of ads from amazon. Other than that, good for light use",Knew what I was buying,NEGATIVE
4016,Amazon,TRUE,3,Got this as a gift for a friend. She had a little issue trying to set up at first but got it going eventually,Good Product,NEGATIVE
4017,Amazon,TRUE,3,Considering this was under fifty dollars I am satisfied with it.,Works OK,NEGATIVE
4018,Amazon,TRUE,3,It's amazing how much this inexpensive tablet can do. Slower than my iPad and I wish it had vudu but can't complain with a price tag under $50.,A great value,NEGATIVE
4019,Amazon,FALSE,3,"i got this tablet for traveling. Just games, reading, stuff like that so I didn't need anything fancy. It works but it lags on games and the battery life is horrible.",It's ok,NEGATIVE
4020,Amazon,TRUE,3,My 4 yo grandnephew and 3 yo daughter love them! The tablet does freeze but that's what happens sometimes! They love them!,Great for kids!!!,NEGATIVE
4021,Amazon,FALSE,3,I am not too happy with the Kindle. It's ok but it seems to run slow and sometimes the sd card isn't reading. Would not purchase another,Kindle,NEGATIVE
4022,Amazon,TRUE,3,Purchased this product for as a backup tablet. . The one con I have is that the internet browser runs a little slow. Other than that a good product.,Good tablet for children,NEGATIVE
4023,Amazon,FALSE,3,It freezes up a lot but it's great for reading. Not meant for other apps.,It's alright,NEGATIVE
4024,Amazon,FALSE,1,We got this for our son. He is always wanting to play on Mom's tablet so we thought this would be a good choice. His aunt does a lot of tech shopping and bought this same one for his sister so we got the same one. Within a month the charging cord on both units quit working and shortly after that the ports became squirly so you have to hold them just right or they don't charge. Save your money and get a more expensive but better quality product.,Not what we should have bought,NEGATIVE
4025,Amazon,TRUE,3,"this is a great pad device, big and good display. just you have to familiar with the amazon OS and they build it for E-book, so it will a little bit slow for even web site surfing.more serious in game playing.",Great pad device for the one have tight budget,NEGATIVE
4026,Amazon,TRUE,3,As a starter tablet for a child this is great because it offers everything the more expensive tablets offer and it is very affordable. I wouldn't recommend this as a full service tablet because of it's speed,Not bad for the price,NEGATIVE
4027,Amazon,TRUE,3,Bought this for my six-year old Daughter.Easy to navigate.The only knock is that is doesn't have expandable memory.,Not bad for the money.,NEGATIVE
4028,Amazon,FALSE,2,"My kids use it for playing games only. Memory is too limited. If you want to expand memory you have to buy special memory card from Amazon. Regular cards won't work. I'll like the app free time to help protect the kids from what they watch and play but it is difficult and time consuming to get updates for the games they play. Amazon does not have the best user friendly software for their tablets. They do what we get it for, entertain the kids for awhile.",Don't like it much.,NEGATIVE
4029,Amazon,FALSE,2,"I bought this to use only one application. Oh, is it most difficult to get this thing to continuously work! And I still can't get the geek squad program to properly download onto the device. I'm pretty disappointed.",Kindle not so cool,NEGATIVE
4030,Amazon,FALSE,3,Don't have much storage...ok for kids. Purchase tablet as a gift but didn't last long,Not much space,NEGATIVE
4031,Amazon,FALSE,1,"I have bought 2 tablets for my son and didn't open it after I received it because it was a birthday gift for them and when they open it on their Big day 1 of the tablet didn't turn on ,the screen is just purple I m out of country right now and will be back on August 4,2107 and I emailed BEST BUY ""Geek Squad "" and told them the whole situation but nobody responded,very disappointed it was a surprise gift for my kiddos and 1 of my son was really upset that tablet won't turn on,let's see if Best Buy read my review and take some action !!!","Tablet doesn't ""TURN ON""!!!",NEGATIVE
4032,Amazon,FALSE,3,The only bad thing is it doesn't have google on it,Good tablet,NEGATIVE
4033,Amazon,FALSE,2,Poor response. Very sluggish. Even the Amazon app is slow. Not so on my Apple or Droid tablets. I've yet to load any apps.,Sluggish,NEGATIVE
4034,Amazon,TRUE,3,My kids like down games and play with. It is for young children if you dont want spent a lot of money,Very good iteam for younk kids,NEGATIVE
4035,Amazon,FALSE,2,"I had a Nook, but it died so I wanted a replacement, and bought this Fire tablet on black friday last year because it was very inexpensive, but as the old adage goes, you get what you pay for. It's OK for basic web surfing, but it's limited, slow, and has one little speaker on the back so if you lay it on a table you won't be able to hear it very well.","Basic, no frills tablet",NEGATIVE
4036,Amazon,FALSE,3,"I had two of these in less than a year, it's definitely good for the price. The problem is that the charger port breaks very often. No matter how gentle toy are, it deteriorates within a couple months.",Not very durable,NEGATIVE
4037,Amazon,TRUE,3,"Good price, functions well, nice screen to read books",Good for what it is,NEGATIVE
4038,Amazon,TRUE,3,Got this on sale for 35 bucks I think. My I phone is faster and works better on most things but couldn't beat the price. Serve its purpose for occasional use and games.,Decent and excellent price,NEGATIVE
4039,Amazon,FALSE,2,"No the best tabler, is loaded with bloatware from amazon.",Not the best tablet,NEGATIVE
4040,Amazon,TRUE,3,"Bought five of these for my teachers to take photos/videos and upload to our site and email parents. Does everything just fine, except the cameras aren't the greatest. Pretty slow to capture the pic and they all come out blurry with he slightest amount of motion (from the subject or photograher). Ok product if your not focused on taking pictures.",Not too bad...,NEGATIVE
4041,Amazon,TRUE,3,Alexa doesn't know half of what my computer does. But the musical quality is good. It's a glorified radio. I think I would recommend the Dot. Save your money.,Echo,NEGATIVE
4042,Amazon,FALSE,2,"Bought this item with high expectations of its capabilities. It would be extremely lenghty to supply full details, let me just say that technology is not there yet with AI devices like this....",NOT THERE YET.....,NEGATIVE
4043,Amazon,FALSE,3,I stick with Google home for better value and sound quality,I am not a fan,NEGATIVE
4044,Amazon,TRUE,3,The unit works good and understands you easily. Just not sure how much it can really do. The music quality is middle grade compared to other speakers.,Not sure-- works good but,NEGATIVE
4045,Amazon,TRUE,3,Great sound for music. Use it for a reminder each day. Kind of a to do list. When I need time or temp just ask Alexa,Very unique,NEGATIVE
4046,Amazon,TRUE,3,this was given as a gift and recipient happy with it.,useful product for home,NEGATIVE
4047,Amazon,FALSE,3,"All in all it is pretty cool but seems pretty limited to me. Gets annoying when you constantly have to access SPotify before asking for an artist or it defaults to Amazon free previews...but I get it. Wish it could answer more questions but assume that will come with time, updates or future models. Feels like one of those technological offerings that you try and fit into your life versus one that naturally fills a void.",Novelty wears off quickly.,NEGATIVE
4048,Amazon,FALSE,3,I WAS NEVER ABLE TO GET IT TO SEND PLAY MUSIC FROM MY IPHONE APP. IT WOULD ONLY PLAY SAMPLES OF MUSIC FROM AMAZON.,JUST WASN'T FOR ME,NEGATIVE
4049,Amazon,TRUE,3,I originally purchased the Google Home and it was very nice but speaker was not loud enough and it was ugly on my night stand. I swapped to the Echo and it is nice looking at the illumination when responding. The bad part of this device is you have to be very specific when making request and the echo can't hear you when the volume is over 5/10. If I had to redo it I would probably keep the Google home. It was more accurate even on my wake up alarm.,Decent product but too expensive,NEGATIVE
4050,Amazon,TRUE,3,Easy to setup but doesn't do everything without additional products. Better than google home.,Good for what it does,NEGATIVE
4051,Amazon,TRUE,3,We have Google home and the Echo. We like Google Home better.,I like Google home better,NEGATIVE
4052,Amazon,TRUE,3,"The white echo is nice-looking and subtle on the countertop. The sound quality is the best feature. Basic voice commands are best: is it raining?, other commands need effort: what are cumulus clouds? 'Sorry I don't know that'.",Convienent product,NEGATIVE
4053,Amazon,TRUE,3,"I like the product, but I dislike that you have to download every app. I believe it should come with at least a few basic apps.",Great for people with children,NEGATIVE
4054,Amazon,TRUE,3,Alexa- STEP UP YOUR GAME. Google home is coming for you. He coming!,Step up your game,NEGATIVE
4055,Amazon,TRUE,3,"I liked the sound quality coming out of the Echo. I ended up returning this for an Echo Dot. The Dot is 1/3rd of the price and for my townhouse, I don't need a high powered speaker. Alexa is great to use, no matter what Echo device you have.","Great Sound, but Expensive",NEGATIVE
4056,Amazon,FALSE,3,"Ok, but sometimes alexa begin speaking without being asked, and sometimes light spins around when asked alexa a question without any answer.","Ok,",NEGATIVE
4057,Amazon,FALSE,3,"Unfortunately, Alexa is still complicated to get it to recognize smart devices.",Could be better,NEGATIVE
4058,Amazon,FALSE,3,I get frustrated with this alot. I like being able to speak commands but she never seems to know much even though we add skills to her. She is always saying she doesnt know that. The speaker is not the quality that I would expect for the price.,Alexa,NEGATIVE
4059,Amazon,FALSE,1,This is useless. I have tried to calibrate it to my smart home. Pointless.,Pointless,NEGATIVE
4060,Amazon,TRUE,3,"I wasn't aware of all the apps that needed a premium membership for playing music. That was a disappointment, but other than that I enjoy the product.",Alexa,NEGATIVE
4061,Amazon,FALSE,1,I'm returning it because a new version is coming i,I'm returning it because a new version is coming i,NEGATIVE
4062,Amazon,TRUE,3,I feel like it plays the same playlist every time.,Limited options,NEGATIVE
4063,Amazon,TRUE,3,The sound coming from the echo is amazing considering it's small size.,Good sound,NEGATIVE
4064,Amazon,FALSE,2,I feel that Alexa does not know a lot of information. It gets very frustrating.,I feel that Alexa does not know a lot of informati,NEGATIVE
4065,Amazon,TRUE,1,You need gooooood wifi for this. If the wifi isn't good like it's in and out this will not work that good. You also need the app to set up alexa. I would only recommend this if you have great wifi,Amazon echo black,NEGATIVE
4066,Amazon,TRUE,3,"It's a great product to have , loud speaker , however if you don't have any accessories to go with it don't buy it but if you have the money buy it",Great comedian,NEGATIVE
4067,Amazon,TRUE,3,Lots of stuff available to add to enhance performance.,Great for a beginner,NEGATIVE
4068,Amazon,TRUE,3,It works great with my Hue and also requesting music. But deeper questions it doesn't know much,Does not know much,NEGATIVE
4069,Amazon,FALSE,3,"The music was good, however, Alexa's voice was inaudible most of the time. It couldn't meet our needs so we returned it.",Music for listening pleasure was good.,NEGATIVE
4070,Amazon,FALSE,1,"Device does not stay connected to wifi, always disconnecting. This makes product unusable for alarms and timers. When used to work with harmony, at times, does not turn on all devices. Over priced and overrated. Purchased Google Home, for the past week, it has not lost contact with wifi, and works perfectly with harmony hub. Difficult setup with echo, even with 5-6 times with echo support, they can't figure it out. Wish I could return, not too late.",Does not work properly,NEGATIVE
4071,Amazon,FALSE,2,"Purchase the echo with my Vivint system because sales person pushed the product stating it would enhance the Vivint capabilities. Not really so...it's a nice gadget for music and putting together shopping lists and ""to-do"" lists, but not really something we needed. In addition, not enough apps that work with it.",Unnecessary Gadget,NEGATIVE
4072,Amazon,TRUE,3,Took awhile to get it all setup. After getting it all setup it was fun to play with for awhile than it was just okay. Have to get the wording just right to listen to radio stations or it tells you can't find it or plays something totally different.,Fun little gadget,NEGATIVE
4073,Amazon,FALSE,2,"Thought we'd have tons of fun with Alexa; found that had to stretch to use it productively. Maybe that's why Amazon puts out a steady stream of ""Here's what's new with Alexa"" emails, a lot of them revolving around buying more stuff from Amazon.",An answer in search of a question,NEGATIVE
4074,Amazon,TRUE,1,We love it (that's me & my wife) . My son & daughter-in law & 2 grand-girls all love it.,Excellent,NEGATIVE
4075,Amazon,TRUE,3,"Alexa works great for listening to spotifly (only if you have premium) and very basic information (time, weather). She has a tough time answering questions. This is not a Google machine. She consistently would not understand simple questions. The volume is very loud and can be adjusted manually or through voice. She also can learn skills which some are hit and miss. I'd still recommend this product if you have a smart home (smart outlets, locks) or if you have spotifly premium.",Amazing for music but terrible for information.,NEGATIVE
4076,Amazon,FALSE,2,"Nice toy but not very useful unless you are controlling a house full of appliances, lights, etc. Also not a fan of Bing which is the search engine the Echo uses.",Not much value as a stand alone device,NEGATIVE
4077,Amazon,FALSE,3,I love my device but wish there was more of a descriptive summary of how to get music stations and as well as other features. I've learned most by just coming upon things. Needs better operating instructions,Complicating,NEGATIVE
4078,Amazon,FALSE,1,"Found out after having had opened and tried programming this awesome alexa that basically nothing comes with it. It's a listening device in my home that won't do anything unless I pay more into Amazon. The fact that I synced my pandora account is pointless because I have to spell out what I want Alexa to play by saying, ""Alexa play 'X' station from my pandora play list."" How is the rest of my family suppose to know what to request when I am the only one who knows my pandora play list (and barely at that!) I have many complaints, and basically disappointed in my purchase. I was lead to believe this was the radio of the future. It is if I pay for the Amazon Music Unlimited monthly.",purchased without research unimpressed,NEGATIVE
4079,Amazon,TRUE,3,Returned item because my phone did everything Alexa does. The best thing was the quality of the speaker.,Returned,NEGATIVE
4080,Amazon,TRUE,3,Received this as a gift. I don't use it much but family loves it.,Cool unit,NEGATIVE
4081,Amazon,FALSE,1,This device plays on the fact that you must subscribe to their stuff or this is just a empty cylinder that tells you the weather and that's it. And even then there is a subscription required for everything. Google Home at least plays general music lists and a number of other key actions.,Subscribe or Nothing Works,NEGATIVE
4082,Amazon,TRUE,3,"acts up a lot , but has a lot of good features. but then again i should go over the instructions.",works ok,NEGATIVE
4083,Amazon,FALSE,1,"Unless you have fiber optic internet, don't buy this. If you have ATT Uverse it will mess up the TV, lower the speed of your internet, and play havoc with the phone.It has not worked yet since getting it, since I only have 25mgb of internet, and it really does not work at that speed at all.",Works well only with fiber optic internet,NEGATIVE
4084,Amazon,FALSE,3,"The Echo is ok, it's a decent speaker and I like that it has a Bluetooth so I can listen to music off my phone.But there is more that I don't like then I like.For example, to play music off spottily you must have a perineum account ($10 a month).I heart radio will play only the last station it had on, not sure yet but can't change station with just voice.Most of ""skills"" are done poorly, for example my Honeywell thermostat, you can't ask it to tell you the temp, turn on, turn off.Only thing that can be done, is to ask it to raise or drop the temperature.At this time it will not control my wifi sprinkler system ""orbit Bhyve"".You don't always get an answer to questions as it uses Bing as a search engine, which I'm not a big fan of .Tried to buy wifi light switches so I can have it controlling that, but after purchasing the Wemo switch I found out that all the switches in my house are 2 way switches, so that did not work.So basically it's just ok, and maybe in few years it will be better, but over all like I said there is more that I don't like about it.",Decent,NEGATIVE
4085,Amazon,FALSE,3,We have an echo dot in my son's room and bought this for the kitchen. I'm not sure why this is so much more but has the same functionality. I wish we would have bought another dot instead!,Not sure why this over dot,NEGATIVE
4086,Amazon,TRUE,3,Echo was easy to set up. Speaker is not as good as the Google Home. Both the Nest thermostat and the Inseon hub seem to be working okay with the Echo.3 stars because I have not used all the functions yet.,Functionality,NEGATIVE
4087,Amazon,FALSE,3,Good for playing music on a limited basis.Requires Spotify premium to play many selections. Frustrating when it only plays small samples of some artists.,Not as good as expected,NEGATIVE
4088,Amazon,FALSE,3,"Giving it an average rating because boo hoo, I haven't figured out how to make it work yet. It responds but doesn't seem to have answers to any of my queries or requests. It must be just a matter of connecting it to a proper wireless source. So far I haven't figured it out. I am eager to however! I guess I am just too technologically challenged.",Haven't figured it out yet,NEGATIVE
4089,Amazon,TRUE,3,The Amazon Echo is a great item. Sometimes the echo doesn't respond to the commands or cannot answer,Great first generation electronic,NEGATIVE
4090,Amazon,FALSE,3,not as smart as the commercials show. cant answer a lot of questions,nice product,NEGATIVE
4091,Amazon,FALSE,3,"It's going to take more work to get her up to useful capacity, but she has a nice speaker for music in the kitchen.","Alexa, my average intelligent friend.",NEGATIVE
4092,Amazon,FALSE,3,"I bought this as a gift for my son and his wife. I rhougjt with having a young baby at home and their hands always full it would come in handy. They liked the idea but after doing their own review search, decided it wasn't for them.",Bought as gift,NEGATIVE
4093,Amazon,FALSE,1,Never knows answers to question or has the song I want. And always says not getting connection. It sucks,Terrible,NEGATIVE
4094,Amazon,FALSE,3,"I have a dot as well as this one. There is never a problem with the dot being able to hear me, but the Echo is like an obstinate child. There is still time to return it so I'll give it a few more days to behave. If not, it goes back.",It goes deaf after awhile,NEGATIVE
4095,Amazon,TRUE,3,The family loves this because they can communicate to this device and ask it to play their favorite songs or questions or just about anything you can Google.. Even jokes!,Family loves it!,NEGATIVE
4096,Amazon,FALSE,3,it does a lot LESS than you would expect. the advertisements is about all it does. no need to spend this large amount of money to listen to music you have on your phone. any info you get on the echo you get on your phone.,ok device,NEGATIVE
4097,Amazon,TRUE,3,"Cool device but not totally useful as internet tool completely...but do use it for several helpful tasks, music, alarms and weather updates",Cool item,NEGATIVE
4098,Amazon,FALSE,3,"Thought I'd be enjoying this more. Clever interface when Alexa gets it right, more frustrating than it should be when she gets you wrong!",Ok,NEGATIVE
4099,Amazon,TRUE,3,"I haven't really used mine that much, therefore I cannot rate it to its fullest. So far its been good.",Good overall buy,NEGATIVE
4100,Amazon,FALSE,3,I thing is cool too can listen to radio get news from CNN FOX but if you don't have Amazon Prime it is dumb as a brick.,works better with prime,NEGATIVE
4101,Amazon,TRUE,3,Like this but doesn't always get the commands correct. Doesn't answer questions the way the Google version does.,Like it,NEGATIVE
4102,Amazon,FALSE,2,"Please support commands for the Energysmart Water Heater Controller by Iris. Lowes Item# 612026 Model:691121 . Command such as ""alexa turn water heater on"" or ""alexa turn water heater off"" would be nice. It would gave been nice if Amazon has added a command support for this water heater controller by Iris.",Doesn't Support Whirlpool Iris Controller,NEGATIVE
4103,Amazon,FALSE,2,Doesn't answer as many questions as led to believe should have google instead of Bing a simple alarm clock is all I use it for not much good for anything else would have returned it but I like gadgets . Don't recommend purchasing,Nice but only answers a few questions,NEGATIVE
4104,Amazon,FALSE,2,I thought I'd love this but felt like it had very little purpose. Did like it at all.,Not worth the money,NEGATIVE
4105,Amazon,TRUE,2,My wife bought one at Best Buy. I had to go back and get her $40 dollars when the price went from $179 to $139. I decided I would get her one -- but they were out of stock. I ordered one thru Amazon --- but it still hasnt gotten here.,GREAT PRODUCT = IF MINE EVER GETS HERE,NEGATIVE
4106,Amazon,FALSE,3,"I should have waited until this was more advanced, it keeps disconnecting from the wifi and it's a pain to reboot it, doesn't know much either, we have only had it 3 weeks so we will see how it grows with us",great for out of the gate,NEGATIVE
4107,Amazon,TRUE,3,"so far it's a nice toy in the kitchen, and it appears that there is a lot of up and coming apps that will be nice once they are all working. right now it can only do basic stuff. the speaker on it is just ok, they could improve that on the next upgrade. i don't even think it's stereo.",up and coming,NEGATIVE
4108,Amazon,FALSE,3,"The echo is certainly able to answer many questions but it is inferior to the Google Home. We bought both and use them side by side and the Home is able to retrieve answers or information that the Echo is not on a somewhat frequent basis. Examples are questions or requests such as ""how many calories are in a pop-tart"", searching for certain songs or types of music, and calculating time and distance between two cities by car. The Home was able to do all of these things while the Echo was not. The home also tends to provide information beyond the direct answer to your question while the Echo does not. The Echo definitely has superior sound quality but I'm not sure it's worth it.",Useful but needs improvement,NEGATIVE
4109,Amazon,TRUE,3,It works as advertised. I bought it as a gift so don't use it everyday.,It listens,NEGATIVE
4110,Amazon,FALSE,3,Did not work is good as I thought it would switch to Google home much better product,Amazon Echo,NEGATIVE
4111,Amazon,TRUE,1,Great Servive Best Buy and the price match is great I used it both at best buy,Good functioal product,NEGATIVE
4112,Amazon,FALSE,2,Bluetooth inaccessible if not connected to Wi-Fi. Device not chargeable hence not portable.,Did NOT meet my expectation!,NEGATIVE
4113,Amazon,FALSE,3,"The whole AI question and answer dynamic is cool, but the speakers are weak. The bass is non existent and the treble is harsh.",Alexa is cool but...,NEGATIVE
4114,Amazon,TRUE,3,I returned the item because itt was not wireless. It always needed to be plugged in in order to work. Otherwise it was a great product. I was looking for something that could be taken from level to level as well as outside with ease.,The sound was great,NEGATIVE
4115,Amazon,TRUE,3,Great concept and easy for kids to use but it does take a lot of set up in many different areas to work like you want it to. You can't just plug it in and go.,Good concept and easy for kids to use,NEGATIVE
4116,Amazon,FALSE,1,The sound quality of the speaker in my opinion is not worth the extra cost versus a Echo Dot. I could spend the difference on a separate speaker to use with the Dot and also have the flexibility of using that speaker elsewhere.,Disappointing,NEGATIVE
4117,Amazon,TRUE,3,"Love talking to Alexa to tell it to control temp, what to play , what to mix",Love Echo/Alexa,NEGATIVE
4118,Amazon,FALSE,2,"I bought this to fill my life with music. The first two weeks were fantastic. I got Amazon Music, and needed only to say, ""Alexa, play (insert artist name, song name, or album name)"" and it would play music. The speaker quality is great. 4 days after Christmas it went into a Christmas Music and hymn default. Whatever artist I requested, it would play the first song, and then default to religious music. I'd switch artists and it'd happen again. I contacted Amazon, and was told not to request artists. I needed to specify albums and songs. I don't have this info memorized. I bought it to say artist names. Someone responding to my poor review on Amazon suggested trying different music services. I dumped Amazon music and started requesting music on Pandora. Alexa misunderstood my granddaughters request, and played Christmas music on Pandora, although we were now well into Jan. I'm no longer having the Christmas music problem, but Alexa is just ok playing music from Pandora. Sometimes it gets it right, sometimes not. I am so disappointed in it, that I plug it in when I want to hear music, and unplug it, and ignore it most of the time. When it worked the first two weeks, I raved about it. After witnessing my problems, people who come over don't want one.",Just ok,NEGATIVE
4119,Amazon,FALSE,1,This product not good waste of money I would recommend it,Not good,NEGATIVE
4120,Amazon,FALSE,3,"Echo is tough to deal with. Doesn't understand most the questions I ask. You definitely can't do a follow up question. Speaker sounds great. Looks great. Also will hook up to devices for automation. Hopefully they update it for comms, cuz google home is killing it there.",Not Smooth,NEGATIVE
4121,Amazon,FALSE,1,Alexa answers maybe 1 out of 10 questions we ask her - she uses Bing.com and it is really bad. Her standard answer is - I don't know the answer to this question. We ask her easy questions about stats or people. We also have a Google home and it answers almost every question right.,does not perform like advertised,NEGATIVE
4122,Amazon,FALSE,3,"The product works fine, but you need to install a bunch of apps to use to its full potential.",Not for a beginner,NEGATIVE
4123,Amazon,TRUE,3,Data is tied to skills and should just be a blanket open forum of knowledge. Still has other benefits to explore.,Needs more fluent data knowledge,NEGATIVE
4124,Amazon,TRUE,3,"On my opinion I bought very-very good toy for the people who loves play with technology of the future.. I'm really enjoy when I demonstrate it to my friends and they are impressed. But unfortunately it is not useful for most of the standard users. As I said in a most cases it's just a ""GOOD TOY""...",Very Good Toy,NEGATIVE
4125,Amazon,FALSE,3,After a week of using the Amazon echo I found myself using it less and less each day. I tried several times for it to do commands no luck. Save your money.,Okay,NEGATIVE
4126,Amazon,FALSE,3,I'm still learning this I will submit another review once I use this more,Echo,NEGATIVE
4127,Amazon,TRUE,3,Good product..Makes life easy.I have no issues so far with this .,Na,NEGATIVE
4128,Amazon,FALSE,3,I could have done without it. You need to install a whole bunch of apps to have a competent Alexa. I guess Echo would work better with a Smarthome. Sometimes it has a hard time with my accent.,I thought it was better...,NEGATIVE
4129,Amazon,FALSE,2,"continually loses connection to the internet. app says it s connected but says check back later. Worked for the first month or so but now works one minute and dumb two minutes later. Constantly asking Alexa, Alexa,;ALEXA!!",dumb and dumber,NEGATIVE
4130,Amazon,FALSE,3,"All the static about this item, not sure why. I did get a better deal buying two. Cant wait to gift it to someone. it appears a lot of my questions go unanswered.",OK,NEGATIVE
4131,Amazon,TRUE,3,"I know a lot of the ability of the Amazon Echo is more than I know...if there was a real tutorial available, this would probably be a great product.",Alexa is knowledgeable...but not too bright.,NEGATIVE
4132,Amazon,FALSE,1,"Not as easy as it sounded like it was going to be. So many things to buy to get full use out of what we knew we COULD do. Every question we seem to ask Alexa/she says she doesn't know the answer and that we'd have to ""download the app"" - so we never use her/only to ask her to set a timer and tell us the time and ask her to play music, which we also had to set up first. Not as neat as we thought she was going to be.",Not what we expected,NEGATIVE
4133,Amazon,FALSE,3,"Not what I was thinking, most questions asked, I get response. Hmm",It's ok,NEGATIVE
4134,Amazon,FALSE,2,"Expensive speaker. Voice recognition does not work so well. Skill set is extemely limited even though Amazon claims 10,000.",Speaker with minimal voice recognition,NEGATIVE
4135,Amazon,FALSE,3,"I have wanted my Amazon Echo for several years and was able to buy one BUT not without an extended warranty! Which if you buy ANY ANY thing from BEST BUY, it's Now imperative you spend your money for an extended warranty! Like now if it wasn't for the warranty on my Moto phone that I HAD to return it! Which is totally dysfunctional NOW and friends can't get it to work! My new exchanged phone has t totally screwed up my availability to access Pandora! Luckily, there's an extended warranty you have no choice BUT to purchase! They ""TRY"" to make everything right with customers!",Okay if you have access to Pandora,NEGATIVE
4136,Amazon,FALSE,3,"I just brought 4 and NO I has had success pairing the device. Amazon doesn't have any tech assistance and the directions are for a remote but w-o a smart TV, I don't think you can get much from the device.",Alexa is easy but it has issues,NEGATIVE
4137,Amazon,FALSE,3,"Alexa is a great tool. It's fun to use, but the DOT has just as much functionality and seems to hear my voice better. The speaker on the Echo is better, but when the volume us up high, it can't hear me at all. The DOT can connect to an external speaker via bluetooth or 3.5mm, and it's a third of the price",Get the DOT,NEGATIVE
4138,Amazon,FALSE,3,The dot does everything this does and most people already have blue tooth speakers to hook up to it.,Get the dot,NEGATIVE
4139,Amazon,FALSE,2,This device is not as great as advertised. It does not do as many things as expected and you have to go to a lot of trouble to do otherwise,Thought it would be better,NEGATIVE
4140,Amazon,TRUE,3,"Sound quality is pretty good if you want it to play background music, but I still prefer Sonos for this purpose. Alexa is useful for controlling the widest range of smart home products, but it's not backed by Google Home's superior search intelligence, so it isn't that great for asking in-depth questions of it. There are comparisons of these products out there, so take a look before making a decision. Since I mostly wanted it for home control, it suits my need.","Decent speaker, but Alexa is mediocre",NEGATIVE
4141,Amazon,FALSE,3,Alexa is nice but it lacks a lot of informayion when asking questions. It's not like your smart phone that you can ask anything and will give you the answer. Only to certain thing and you have to email el certain apps in the Alexa app itself to work. Still working on Alexa so maybe that could be the reason but I though it would be like Siri that you can ask anything.,Great but need work,NEGATIVE
4142,Amazon,FALSE,3,"Summary says it all really. It works, but its not really very useful.",Just a gimmick to sell music services,NEGATIVE
4143,Amazon,TRUE,3,Had trouble setting it up. Set it up using app on wife's phone. It doesn't work when wife's phone is out of the house. Grandkids have fun with it. Music speakers are good. I have a lot to learn about this thing.,Haven't Figured Everything Out,NEGATIVE
4144,Amazon,FALSE,2,Thought this would be pretty cool gadget. Not impressed. Poor voice recognition.,Not impressed,NEGATIVE
4145,Amazon,TRUE,3,"Love the product, not happy that there have been two sales on it at Best Buy. One 18 days after purchase $50 off, today 23 days after purchase online $80 off. They won't help me, after 15 days I was told!",I like my Amazon Alexa a lot,NEGATIVE
4146,Amazon,FALSE,2,Not very functional and never had all the answers I needed. And I wanted a device I could make phone calls to anyone with in which the Google home does. We purchased the Google home and we are so glad we did.,Not as smart as Google,NEGATIVE
4147,Amazon,FALSE,3,I thought Alexa was like your smart phone Siri but it's not. It's very limited to what you can ask and you must download some of the Apps in within the Alexa app to work and ask question. Not what I though it was.,Needs work,NEGATIVE
4148,Amazon,TRUE,3,The amazon echo does what it's supposed to do. I wish it could call 911.,Good,NEGATIVE
4149,Amazon,TRUE,3,"Fun to use but not fun with the software. I tried forever to get it to recognize my light modules to turn the lamps on and off. I gave up. If they ever fix the software it would be great. Other than that, it is nice to ask Alexa things and play music. Speaker is good. Amazon Echo software needs a lot of improvement.",Good Unit!,NEGATIVE
4150,Amazon,TRUE,3,I was disappointed that she can't connect to you tube. She's otherwise great. You have to be very specific when asking her something. When I ask about news in a certain region. She just gives the general news which may have nothing about the specified region.,Like her,NEGATIVE
4151,Amazon,TRUE,3,"Without the lights, thermostat or alarm that you would attach to the echo doesn't seem like a practical thing. If you plan on having the other items to connect then it would probably be a better device for you. Again, solid device I just don't have use for it daily.",It doesn't fit my needs.,NEGATIVE
4152,Amazon,TRUE,3,I didn't know much about the device before buying other than the fun commercials. I figured that it was internet connected and could do anything I asked it to. I quickly learned this is not the case. You aren't able to just plug it in and expect it to know everything on the internet. It seemed it didn't know know some basic questions. It uses skills where are like phone APs. You have to enable each skill in order to use it. When you want to use a skill much like an ap you have to remember the specific skill and then Include that in what you ask it to do. It seems like it does home automation well and basic functions but it has a long way to go before it's a know everything on the internet,Fun toy,NEGATIVE
4153,Amazon,FALSE,2,I don't recommended if you are using Apple products,Hard to understand communication problems,NEGATIVE
4154,Amazon,FALSE,2,go for a google if you want proper answers to any of your questions.!,Worthless,NEGATIVE
4155,Amazon,FALSE,3,"I ordered the echo based upon online reviews and based on suggestions of friends. However, thus far, the only thing I ever use it for is to play music, which I could easily do with my other electronics. I am holding out hope that future updates make this more of a must have item.",Lots of hype,NEGATIVE
4156,Amazon,FALSE,3,Doesn't do much except radio and a couple of games. Wait for future skills before buying,Expensive radio remote,NEGATIVE
4157,Amazon,FALSE,3,"Great for Music and games. Bluetooth/wifi connections. Alexa asked me to have a conversation. I kept it simple and try to teach it. its favorite response is ""I do not know that one"" I give it answers and next time I ask the same question it responds I do not know that one. Dumb as a rock. For radio play back and music sound the Alexa beats all. On sale 89.99 I would recommend to a friend. Would not recommend at the $179.99 price.",Sound beats all.,NEGATIVE
